id,title,company,location,description,creation_date,actualisation_date,contract_type,required_experience,contact,source,url,competences
2bd4701900f29bc8e7a5211519bc0bd193f9bc9243045b435610497541c9b152,Biology Data Scientist ,Whitelab Genomics,Paris,"<p>Computational Biology team plays a key role in the analysis of multi-omic datasets, with a focus on single-cell RNA and DNA analysis, to support our research efforts to improve drug design in gene and cell therapy. Moreover, the computational biologist actively participates in the development of WLG’s In-silico tools, pipelines and models, notably for payload design and manufacturing process optimization. The Data Scientist will work under close supervision, receiving clear instructions and guidance from senior scientists, the Principal Scientist and the Head of Computational Biology.</p><p>Our <strong>Computational Biology Team</strong> plays a key role in the development of predicting and optimization tools for payload design and manufacturing in the context of gene and cell therapy. We perform analysis of multi-omic datasets, with a focus on single-cell RNA and DNA data, to support our research efforts to improve drug design in gene and cell therapy. Moreover, the computational biologist actively participates in the development of WLG’s In-silico tools, pipelines and models.</p><p>We are looking for highly skilled and collaborative individuals who are naturally curious, have a passion for learning and solving complex problems with a “can-do” mindset.</p><p>As a <strong>Data Scientist</strong>, here’s how you will make an impact: You will</p><ul><li><p>Design and run new models for Whitelab Genomics’ projects, with a particular focus on bioprocess optimization.</p></li><li><p>Contribute to the development of new Machine Learning models implementations, features and applications of WhiteLab Genomics’ gene and cell therapy platform.</p></li><li><p>Help in the development and knowledge of extraction from several databases.</p></li><li><p>Support the development of biological data analysis pipelines.</p></li><li><p>Collaborate closely with cross-functional teams.</p></li></ul>",2025-12-18T16:09:38Z,,FULL_TIME,,,Welcome to the Jungle,https://www.welcometothejungle.com/fr/companies/whitelab-genomics/jobs/biology-data-scientist-i_paris,
8a14bc703e83c5b22e1b446201ab8adf61a8c53b8c31f3431e8120fb841407a2,Data Scientist Assurances H/F,SPVIE Assurances,Suresnes,"<p>En tant que Data Scientist, vous serez un acteur clé dans la valorisation de la donnée et son utilisation au service de la stratégie de l’entreprise. Vos missions incluront :</p><ul><li>Collaboration avec l’IT et le Data Engineering : garantir un accès fluide, fiable et scalable aux données.</li><li>Interaction avec les métiers (Produit, Marketing, Finance, Opérations) : comprendre leurs enjeux et co-construire des solutions data pertinentes.<br/>Vision business : transformer les données en insights actionnables pour guider les décisions stratégiques.</li><li>Modélisation avancée : concevoir, déployer et maintenir des modèles de machine learning (scoring, détection de fraude, optimisation) pour améliorer la performance et l’expérience client.</li><li>Datavisualisation &amp; décisionnel : développer des dashboards et outils interactifs permettant de démocratiser l’usage de la donnée et rendre les équipes autonomes dans leur pilotage.</li><li>Automatisation &amp; fiabilisation : industrialiser les process de reporting et d’analyse pour plus d’efficacité et de transparence.</li><li>Mentorat &amp; diffusion des bonnes pratiques : accompagner les profils juniors, partager votre expertise et contribuer à l’acculturation data au sein des équipes.</li></ul><br/><ul><li>Formation supérieure BAC +5 en Data Science, Mathématiques appliquées, Statistiques, Informatique ou équivalent </li><li>Solide maîtrise de Python (pandas, scikit-learn, PySpark, etc.) et des bases de données SQL.</li><li>Expérience en conception et déploiement de modèles de machine learning en production.</li><li>Connaissance des outils de visualisation (Power BI, Tableau, Looker, ou équivalents).</li><li>Expérience préalable dans le domaine de l’assurance requise</li><li>Bonne compréhension des enjeux business et capacité à vulgariser les résultats auprès de publics non techniques.</li><li>Goût du travail collaboratif et aptitude à interagir avec des équipes pluridisciplinaires.</li><li>Esprit analytique, rigueur et autonomie.</li><li>Compétences analytiques et capacités de synthèse</li><li>Excellentes compétences en communication orale et écrite<br/> </li></ul>",2025-12-17T00:00:10Z,,FULL_TIME,,,Welcome to the Jungle,https://www.welcometothejungle.com/fr/companies/spvie-assurances/jobs/data-scientist-h-f_suresnes_SA_pd1RPKJ,
189ffb754ef8a867a03b86ec646d2bd275a734c18ebe998f4ce009b4fd4a67be,Data Scientist IA  H/F,Open,Villeurbanne,"<p>📋 Contexte De La Mission  </p><p>Sur les marchés lyonnais, nous sommes incontournables sur le secteur public, bancaire, de la protection sociale, des mutuelles, des télécoms, des transports, du médical et de l’énergie.  </p><p>Nous travaillons en direct chez nos clients et nous les accompagnons sur leurs projets applicatifs et d’infrastructure, sur du Pilotage de projet, de l’assistance à Maitrise d’Ouvrage, de l’expertise Data.  </p><p> </p><p>🎯 Venez renforcer nos équipes !  </p><p>Pour renforcer notre expertise DATA nous recrutons un <b>Data Scientist expérimenté</b> pour accompagner la transformation numérique et l’intégration de l’Intelligence Artificielle (IA) au sein des systèmes d’information de nos clients.  L’objectif : <b>réaliser des études d’opportunités IA</b> et concevoir des démonstrateurs pour valider la faisabilité et la valeur ajoutée des solutions IA avant industrialisation. </p><p> </p><p>🛠 Vos activités </p><p> </p><ul><li><p>Identifier et cadrer les opportunités IA dans les processus métier. </p></li></ul><ul><li><p>Réaliser des <b>études d’opportunité IA</b> et proposer des recommandations stratégiques. </p></li></ul><ul><li><p>Concevoir et développer des <b>démonstrateurs IA/Data Science</b> (proof of concept). </p></li></ul><ul><li><p>Traduire les besoins métier en exigences techniques pour le socle IA. </p></li></ul><ul><li><p>Intégrer des modèles IA dans la chaîne technologique existante. </p></li></ul><ul><li><p>Assurer une veille technologique et proposer des innovations. </p></li></ul><ul><li><p>Participer aux ateliers métiers et aux comités de pilotage. </p></li></ul><p> </p><p><b>Environnement technique</b> </p><p>Python, GitLab, Planner, Suite Office, AWS, GCP, Dataiku. </p><p> </p><p>🎯 Ce que nous attendons de vous  </p><p>Vous justifiez d’une expérience solide en ingénierie des données 7 ans minimum (profils juniors non adaptés), notamment en traitement de données à grande échelle. Vous maitrisez parfaitement le développement Python (pandas, scikit-learn, transformers). Vous justifiez d’une première expérience sur des sujets de machine Learning / deep Learning. Vous avez idéalement une première experience sur un projet incluant la mise en place d’IA générative et d’adaptation de modèles pré-entraînés (texte, image, vidéo). </p><p>Les environnements cloud n’ont plus de secret pour vous (AWS, GCP, Dataiku.) La connaissance des LLM (Mistral, Gemini,Github Copilot) est un vrai plus. </p><p> </p><p>⭐ Poste en CDI à pourvoir dès que possible </p><p>🤸‍♂️ Télétravail : 2 jours par semaine </p><p>🚩 Poste basé à Lyon chez l’un de nos clients </p><p>🥁 Avantages divers : Primes pour chaque certification obtenue, prime d’été, PEE, Tickets Restaurant, RTT, prime vélo, mutuelle.... </p><p><i>Un process de recrutement réactif et complet : une rencontre téléphonique, un second échange mutualisé avec un chargé de recrutement et votre futur manager afin de discuter de vous, vos aspirations professionnelles et de notre offre. Eventuellement, un dernier échange avec l’un de nos consultants afin d’aborder l’aspect technique des missions ainsi que son expérience chez OPEN.</i>  </p><p> </p><p>Ce sont nos ambassadeurs qui en parlent le mieux. Découvrez leurs témoignages sans filtre : <a rel=""noopener noreferrer"" href=""http://www.welcometothejungle.com/fr/companies/open"" target=""_blank""><u>#AllezViensOnEstBien</u></a> </p><p> </p><p> </p><p>RHA23829</p><p> </p><p><b>Qu’attendez-vous pour être Open ?</b></p>",2025-12-19T22:10:32Z,,FULL_TIME,,,Welcome to the Jungle,https://www.welcometothejungle.com/fr/companies/open/jobs/data-scientist-ia-h-f_villeurbanne,
ff4c95a4335aee6bd9ab43480c3f451e4f3ad0a23d0ae1b8c4e230172ce88753,Data Scientist H/F,ISAGRI,Pau,"<p>En tant que Data Scientist, votre expertise en machine learning et deep learning revêt une importance cruciale dans l&#39;exploration de nouvelles voies d&#39;innovation et l&#39;amélioration de l&#39;efficacité opérationnelle de nos applications. Vous aurez pour mission d&#39;analyser et de résoudre des problèmes complexes en utilisant vos compétences techniques avancées en data science.<br/><br/>Responsabilités Principales :<br/><br/>1.Analyse de Données :<br/>- Collecter et nettoyer de larges volumes de données structurées et non structurées (SQL, NoSQL).<br/>- Traiter, analyser et modéliser les données en utilisant Python.<br/>- Interpréter les résultats pour identifier des tendances et des patterns afin de générer des insights actionnables.<br/><br/>2. Data Science :<br/>- Résoudre les problèmes de l&#39;entreprise grâce à des techniques avancées de Machine Learning et de Deep Learning.<br/>- Utilisation de frameworks comme TensorFlow, Keras, ou PyTorch pour développer des modèles pour le traitement d&#39;images, le traitement du langage naturel (NLP).<br/>- Développer, tester, et déployer des modèles tel que (XGBoost, RandomForest, YOLO, LSTM ...).<br/>- Développer des solutions sur mesure en utilisant des LLM.<br/>- Optimiser les modèles en termes de performance et de précision.<br/><br/>3.Collaboration et Partage des Connaissances :<br/>- Travailler en étroite collaboration avec les équipes de développement et les parties prenantes pour comprendre les besoins métier.<br/>- Partager les meilleures pratiques et les nouvelles découvertes en Data Science avec l&#39;équipe pour favoriser une culture d&#39;apprentissage continu.</p>",2025-12-19T15:26:47Z,,FULL_TIME,,,Welcome to the Jungle,https://www.welcometothejungle.com/fr/companies/isagri/jobs/data-scientist-h-f_pau_ISAGR_WmeOpo0,"Collaboration et travail d'équipe, Aptitude à résoudre les problèmes, Hadoop, Matplotlib, TensorFlow"
c01f8644912ad264e2ae48ff2e24a709157f4536698ea335e5c549404f0d5a10,STAGE - DATA SCIENTIST F/H,Generali France,Paris,<ul> <li>Analyser les données clients et identifier les variables pertinentes.</li> <li>Définir la méthodologie de scoring (modèles statistiques ou machine learning).</li> <li>Développer et tester le modèle prédictif.</li> <li>Évaluer la performance du score et proposer des optimisations.</li> <li>Présenter les résultats et recommandations aux équipes métiers.</li> </ul><p> </p>,2025-12-17T14:30:05Z,,INTERN,,,Welcome to the Jungle,https://www.welcometothejungle.com/fr/companies/generali-fr/jobs/stage-data-scientist-f-h_saint-denis_GF_k8Pgqyg,
1523b8daa5c984770411e1ae3675763ccb92457f5cf8ba34d436a7c7372fe7b5,STAGE - Ingénieure / Ingénieur en data science,ArianeGroup,Le Haillan,"<p><b> Description de l’offre : </b><br/><br/> Dans le cadre de sa campagne de stage, ArianeGroup recrute une Ingénieure ou un Ingénieur spécialisé en data science.<br/><br/>Le département Data et IA est en charge de développer des cas d’usage qui permettent de manipuler la data et de créer de la valeur autour de cette data. <br/><br/>Vous rejoindrez l’équipe en charge de la gouvernance des données et participerez à la mise en place de la data plateforme.<br/><br/>Sous la responsabilité de votre maître de stage, vous participez aux missions suivantes : <br/>- Interface avec les différents acteurs métiers pour bien comprendre leurs besoins<br/><br/>- Centralisation des données et vérification de leur qualité<br/><br/>- Mise à disposition des données pour les utilisateurs<br/>- Implication dans la conduite du changement, vulgariser les sujets data auprès les utilisateurs<br/><br/>Vous souhaitez développer des compétences en data science et en gouvernance des données ? Rejoignez-nous !</p>",2025-12-19T23:01:53Z,,INTERN,,,Welcome to the Jungle,https://www.welcometothejungle.com/fr/companies/arianegroup/jobs/stage-ingenieure-ingenieur-en-data-science_le-haillan,
c6cb046f41f567bc8529aa35943c1933548d1d4c056e772d31140cee6cf023e2,Data Scientist intern,Karmen,Paris,"<p>Chez Karmen, nous voyons la technologie comme une des clefs de notre succès. Notre plateforme technologique est essentielle à notre fonctionnement et nous permet :</p><ul><li><p>d’optimiser notre efficacité opérationnelle et de simplifier la vie des équipes ventes et crédit,</p></li><li><p>de répondre toujours plus rapidement aux demandes de crédit de nos clients,</p></li><li><p>et d’offrir une expérience client simplifiée, favorisant ainsi l’acquisition de nouveaux clients.</p></li></ul><p>Nous sommes entrés récemment dans une philosophie davantage data-centric. Nous pensons que c’est la data qui fait la valeur de Karmen – notamment pour la création de credit score qui permettra l’évaluation automatisée des demandes de crédit.</p><p>Nous recherchons un data-scientist / data engineer stagiaire pour renforcer l’équipe sur la consolidation de notre architecture data et l’amélioration de notre modèle de catégorisation de transactions bancaires.</p><h3>Principales missions</h3><p>En rejoignant Karmen, vous aurez l’opportunité de :</p><ul><li><p>Participer à la conception et à l’implémentation de pipeline d’ingestion, de nettoyage et de préparation des données.</p></li><li><p>Contribuer à l’amélioration d’un modèle complexe de catégorisation de transactions bancaires.</p></li><li><p>Analyser les données des demandes de financement et aider les équipes crédit à bien comprendre nos données.</p></li><li><p>Contribuer à l’élaboration d’un <em>credit score</em> pour Karmen, notamment sur des études statistiques et la sélection de <em>features</em>.</p></li><li><p>Voir l’impact direct de votre travail sur notre activité et sur la réussite de l’entreprise dans son ensemble.</p></li><li><p>Participer à une culture d’entreprise où chaque contribution est valorisée.</p></li></ul><p>Ce poste est idéal pour terminer vos études dans un cadre challengeant et sur des projets à forte valeur ajoutée et avec un impact direct sur l’activité de l’entreprise.</p>",2025-12-18T07:55:23Z,,INTERN,,,Welcome to the Jungle,https://www.welcometothejungle.com/fr/companies/karmen/jobs/data-scientist-intern_paris_KARME_1OKQ038,"Communication, Efficacité opérationnelle, Mécanique, Aptitude à résoudre les problèmes, BigQuery"
5fb99bb39ec79a28c2d4ca6de68b91d15fa35421829520f3809f0ca045343a08,Ingénieur-e Data Scientist en production F/H,Safran Aircraft Engines,Réau,"<p>Le Montage des Moteurs Civils est la vitrine industrielle de Safran Aircraft Engines. Résolument orienté vers l&#39;Industrie du Futur, le Montage est un concentré de technologies avancées, compétences humaines et processus performants. Près de 1500 personnes y préparent, assemblent et testent les moteurs entre autres des Airbus 320Neo, Boeing 737Max ou Comac C919.<br/><br/>Le support technique aux lignes d&#39;assemblage a pour rôle de concevoir et produire les outillages, gammes et procédés de fabrication nécessaires pour le montage, en lien avec la transformation digitale de la société. On y prépare l&#39;usine du futur en termes de projets technologiques et procédés de montage.<br/><br/>Rattaché(e) directement au Responsable Support Spécialités Assemblage et travaillant en binôme avec le Pilote du Pôle Expertise Serrage de la Direction Production des moteurs civils, en tant qu&#39;Ingénieur-e Data Scientist en production, vous participez activement aux projets d&#39;envergure du pôle à court et moyen termes nécessaires à l&#39;assemblage des moteurs par liaisons boulonnées.<br/><br/>Vos principales activités seront les suivantes :<br/>- assister le pilote du Pôle Expertise Serrage en tant que Data Scientist pour mettre en œuvre les outils informatiques permettant d&#39;organiser, synthétiser et traiter efficacement des données de serrage asservi, les analyser au niveau métier de la Direction <br/>- accompagner les équipes Production (montée en compétence) pour le déploiement et l&#39;usage des Data moyens asservis<br/>- maintenir à jour nos référentiels existants et créer les nouveaux besoins<br/>- capitaliser et exploiter le Retex pour la validation industrielle<br/><br/>Avec les équipes Production, vous êtes en charge de :<br/>- recueillir les besoins des utilisateurs, formuler et clarifier les demandes et conseiller sur le choix d&#39;une solution appropriée (PowerBI, SharePoint, VBA, Python, analyses spécifiques)<br/>- identifier les données nécessaires aux analyses, les traiter et les organiser afin d&#39;en extraire des informations pertinentes<br/>- mettre en place des outils de visualisation des données et d&#39;analyse statistique<br/><br/>Avec le Data Steward / Data Manager, vous êtes en charge de :<br/>- transmettre et accompagner les équipes aux bonnes pratiques et aux exigences Qualité pour l&#39;intégration dans les applications, dans le but d&#39;améliorer l&#39;utilisation des données et la qualité de la production</p><br/><p>Vous êtes issu(e) d&#39;une formation supérieure bac+5 avec une dominante en Engineering des systèmes. Vous êtes reconnu(e) pour votre rigueur, votre sens de l&#39;organisation, votre capacité d&#39;écoute pour accompagner le changement et êtes motivé(e) par la technique. </p>",2025-12-17T23:05:08Z,,FULL_TIME,,,Welcome to the Jungle,https://www.welcometothejungle.com/fr/companies/safran-aircraft-engines/jobs/ingenieur-e-data-scientist-en-production-f-h_villaroche,
d1f5c6a692d59f9a062109c76d95383b4ee2c7709d6069ac2250a7d779c7a584,Chargé d'études économiques / Data scientist sur le suivi des inscrits à France Travail,Dares - service statistique du ministère en charge du Travail,Paris,"<p>Au sein du pôle en charge des statistiques sur le marché du travail, <strong>vous prendrez part à la production, à l’analyse et à la diffusion des séries statistiques de demandeurs d’emploi inscrits à France Travail.</strong> Ces données constituent une information primordiale pour l’analyse du marché du travail et font l’objet d’un fort intérêt politique et médiatique. Dans le cadre de la loi pour le plein emploi, ces statistiques sont adaptées pour prendre en compte l’accompagnement par France Travail de nouveaux publics (jeunes en missions locales et bénéficiaires du RSA) et la mise en œuvre d’un nouveau régime de sanctions, ce qui implique des travaux et une communication spécifique durant la phase de montée en charge.</p><p>Vous contribuerez à la <strong>refonte de la chaîne Nostra</strong> de production de ces séries statistiques à partir des données brutes de France Travail. Cette opération d’envergure représente un enjeu majeur pour le département qui a pour objectif de transposer cette chaîne de SAS à R et d’en rationaliser le déroulement tout en assurant la qualité de ses différents produits destinés à un large panel d’utilisateurs (Dares, France Travail, DGEFP, Eurostat, services économiques régionaux,…).</p><p>Vous interviendrez également dans l’analyse et la diffusion de données sur les dispositifs destinés aux entreprises confrontées à des difficultés économiques : activité partielle et dispositifs d’accompagnement des restructurations (plans de sauvegarde de l’emploi et ruptures conventionnelles collectives). Vous participerez enfin à la conception et à l’exploitation d’une enquête annuelle auprès des inscrits à France Travail permettant de compléter les données administratives de retour à l’emploi. Cette enquête couvre ainsi un riche ensemble de questions pour comprendre les canaux de la recherche d’emploi et la satisfaction à l’égard de l’emploi retrouvé. À partir de ces sources, vous mènerez des études pour approfondir la connaissance du marché du travail. Les travaux récents du pôle ont ainsi porté sur l’analyse du recours à l’activité partielle pendant la crise sanitaire ou encore le profil des personnes radiées des listes de France Travail.</p><p>Dans le cadre de ce poste, vous serez amené(e) à mettre en œuvre des compétences économiques et statistiques très variées : manipulation de données administratives volumineuses, analyse économique, traitement des séries temporelles, techniques d’enquête, le tout au sein d’une équipe soudée et dynamique et au contact d’interlocuteurs internes et externes de haut niveau. Ce poste requiert un goût marqué pour la production statistique et le travail en équipe, beaucoup de rigueur et de l’autonomie.</p><p>𝐂𝐞 𝐪𝐮𝐞 𝐧𝐨𝐮𝐬 𝐨𝐟𝐟𝐫𝐨𝐧𝐬 :</p><p>- Travailler dans une équipe enthousiaste et dynamique</p><p>- L’opportunité de piloter une <strong>refonte méthodologique ambitieuse</strong></p><p>- Un poste <strong>riche et varié</strong>, mêlant statistique, coordination, valorisation scientifique</p><p>- 2 jours de télétravail</p><p><strong>Eléments complémentaires :</strong></p><p>- Il s’agit d’un contrat de 3 ans</p><p>- 2 jours de télétravail possibles, un cadre de travail agréable à Paris 15ᵉ</p><p>𝐂𝐚𝐧𝐝𝐢𝐝𝐚𝐭𝐮𝐫𝐞𝐬 :</p><p>- Envoyez votre CV et lettre de motivation à <a target=""_blank"" rel=""noopener noreferrer"" href=""mailto:dares.recrutement@travail.gouv.fr""><strong>dares.recrutement@travail.gouv.fr</strong></a></p><p>𝘙𝘦𝘫𝘰𝘪𝘨𝘯𝘦𝘻-𝘯𝘰𝘶𝘴 𝘱𝘰𝘶𝘳 𝘶𝘯𝘦 𝘦𝘹𝘱é𝘳𝘪𝘦𝘯𝘤𝘦 𝘦𝘯𝘳𝘪𝘤𝘩𝘪𝘴𝘴𝘢𝘯𝘵𝘦 𝘦𝘵 𝘷𝘢𝘭𝘰𝘳𝘪𝘴𝘢𝘯𝘵𝘦 !</p>",2025-12-17T15:01:33Z,,TEMPORARY,,,Welcome to the Jungle,https://www.welcometothejungle.com/fr/companies/dares/jobs/charge-d-etudes-economiques-data-scientist-sur-le-suivi-des-inscrits-a-france-travail_paris,
ddcefdd0778064d6c780f6faabc5b171b0df3974f3c213e14ed3cbb2bde61846,Data Science Assistant - Stage ,Omnicom Media Group,Lyon,"<p>Au sein de l’équipe Tech/Data, sous la supervision du Head of Engineering, la·le data scientist participe à l’ensemble des tâches suivantes :</p><ul><li><p>Participer à la collecte, au nettoyage et à l’analyse de données issues de différentes sources (campagnes médias, web analytics, etc.)</p></li><li><p>Contribuer au développement de modèles statistiques et d’algorithmes de machine learning pour répondre à des problématiques marketing et publicitaires</p></li><li><p>Réaliser des études exploratoires et des visualisations de données pour identifier des tendances et des insights actionnables</p></li><li><p>Collaborer avec les équipes internes (data engineers, consultants, etc.) pour la mise en place de solutions data innovantes</p></li><li><p>Documenter les méthodologies, les résultats et les recommandations dans des rapports clairs et synthétiques</p></li><li><p>Assurer une veille technologique sur les outils, méthodes et innovations en data science appliquée au marketing  </p></li></ul><p>En tant que stagiaire data scientist, vous serez amené.e à collaborer régulièrement avec une grande variété de partenaires, tant au sein d’Annalect qu’en dehors, en France comme à l’international : équipes techniques et data d’Annalect, spécialistes en modélisation, équipes des agences Omnicom Media, ainsi qu’Annalect International. Cette collaboration vous permettra de développer une vision globale des projets data et d’enrichir vos compétences au contact d’experts variés.</p>",2025-12-17T09:51:12Z,,INTERN,,,Welcome to the Jungle,https://www.welcometothejungle.com/fr/companies/omnicom-media-group-fr/jobs/data-science-assistant-stage_lyon,
2fd6f98f9e274ee995e7ed25710d61510dc8f4a0a62a435b6b6c415a03789653,Senior Data Scientist - Computer Vision ,Vizzia,Paris,"<p>🌍 <strong>Qui sommes-nous ?</strong></p><p>Chez <strong>Vizzia</strong>, on révolutionne la manière dont les villes luttent contre les incivilités grâce à la technologie. Née de la collaboration entre le <strong>CNRS</strong> et <strong>Polytechnique</strong>, notre startup allie <strong>computer vision</strong>, capteurs 4G/5G nomades et cloud souverain pour rendre les territoires <strong>plus propres</strong> et <strong>plus sûrs</strong>.</p><p>Concrètement ? On permet aux collectivités d’identifier les dépôts sauvages en quelques minutes, et aux forces de l’ordre de résoudre des enquêtes plus rapidement grâce à des dispositifs de vidéoprotection nouvelle génération. Notre mission : mettre la technologie au service du bien commun, sans jamais compromettre la vie privée des citoyens.</p><p>🚀 En pleine phase de scale, Vizzia c’est déjà :</p><p>- Plus de <strong>150 villes équipées</strong> en France, de 65 à 300 000 habitants</p><p>- <strong>80 % de réduction</strong> des dépôts sauvages là où nous sommes déployés</p><p>- Une levée de fonds de <strong>16 M€</strong> en 2025 pour accélérer notre croissance</p><p>- Une équipe engagée de <strong>60+ personnes</strong>, prête à doubler dans l’année</p><p>Rejoindre Vizzia, c’est contribuer à une mission à impact, au croisement de la <strong>tech, de l’environnement et de la sécurité urbaine</strong>. Et c’est surtout rejoindre une équipe exigeante, bienveillante, et convaincue qu’on peut faire mieux que l’à-peu-près.</p><p>Nous recherchons un(e) <strong>Data Scientist expérimenté(e) en Computer Vision</strong>, capable de concevoir, entraîner et industrialiser des modèles de détection d’objets à grande échelle. Le poste est ouvert à un profil <strong>senior ou lead</strong>, avec un fort niveau d’autonomie et de rigueur technique.</p><p></p><h2>🎯 Missions</h2><p>Au sein de l’équipe <strong>IA</strong>, tu seras responsable du développement, de l’optimisation et du déploiement de nos modèles de détection et suivi de véhicules utilisés dans notre nouvelle solution terrain en cours de création.</p><p>Tes missions principales :</p><ul><li><p>Concevoir, entraîner et valider des <strong>modèles de détection et de tracking</strong> d’objets (YOLO, R-CNN, etc.)</p></li><li><p>Travailler sur la <strong>scalabilité et la robustesse</strong> des pipelines de traitement d’images</p></li><li><p>Participer à la <strong>mise en production</strong> des modèles via des workflows MLOps</p></li><li><p>Collaborer avec les équipes <strong>Data Engineering</strong> et <strong>DevOps</strong> pour l’industrialisation et le déploiement cloud/edge</p></li><li><p>Contribuer à la <strong>veille technologique</strong> sur les architectures deep learning et frameworks de vision</p></li><li><p>Garantir la <strong>qualité, la reproductibilité et la documentation</strong> des expérimentations menées</p></li></ul><p>Tu es notre candidat(e) idéal(e) si :</p><ul><li><p>Tu es diplômé(e) d’une école d’ingénieur ou équivalent Bac+5/PhD en informatique, mathématiques appliquées ou IA</p></li><li><p>Tu justifies d’au moins <strong>5 ans d’expérience</strong> en Computer Vision appliquée</p></li><li><p>Tu maîtrises un framework de <strong>Deep Learning</strong> (PyTorch, TensorFlow, ou équivalent)</p></li><li><p>Tu as une solide expérience sur des modèles de <strong>détection et suivi d’objets</strong> (YOLO, Faster R-CNN, RetinaNet, etc.)</p></li><li><p>Tu as déjà <strong>manipulé ou fine-tuné un modèle de vision-langage (VLM)</strong> comme <strong>CLIP, Gemini, GPT-4, Mistral</strong> ou équivalent, et tu comprends leurs limites et cas d’usage</p></li><li><p>Tu maîtrises <strong>Python</strong> et les bonnes pratiques de développement (tests, versionning, packaging)</p></li><li><p>Tu connais les principes de <strong>MLOps</strong> et l’industrialisation de modèles IA (monitoring, déploiement, data pipelines)</p></li></ul><p><strong>Bonus :</strong></p><ul><li><p>Connaissances en traitement embarqué (NVIDIA Jetson, TensorRT, ONNX, optimisation GPU)</p></li><li><p>Expérience en tracking multi-objets</p></li></ul><h2></h2><h2>🛠️ Stack technique</h2><p>Tu évolueras dans un environnement complet et moderne :</p><ul><li><p><strong>Langages :</strong> Python</p></li><li><p><strong>Frameworks Deep Learning :</strong> PyTorch</p></li><li><p><strong>Modèles de détection :</strong> YOLO</p></li><li><p><strong>MLOps / Pipeline :</strong> MLflow, AWS SageMaker ou VertexAI</p></li><li><p><strong>Data &amp; Cloud :</strong> AWS (S3, Lambda, Step Functions), GCP</p></li><li><p><strong>Tracking &amp; vision :</strong> OpenCV, DeepSORT, ByteTrack</p></li><li><p><strong>Monitoring &amp; déploiement :</strong> Grafana, Prometheus, Datadog</p></li></ul><p><strong>Bonus si tu as une expérience en :</strong> déploiement embarqué (Jetson, Edge TPU), optimisation GPU</p><p></p><h2>Les avantages de Vizzia :</h2><p>🏡 Hybride à Paris et selon le rôle</p><p>🏝 Contrat cadre et RTT (entre 8 et 12 par an en fonction des jours fériés de l’année en cours)</p><p>💻 Un Mac ou PC selon tes préférences</p><p>🍜 Prise en charge à 60% des tickets restaurants de 9€ par jour ouvré et travaillé</p><p>👩‍🏫 Prise en charge de 50€ par mois de budget formation</p><p>🏥 Mutuelle complète (Alan)</p><p>💼 Des locaux situés en plein Paris (3e arrondissement)</p><p>☀️ Offsite annuel avec toute l’équipe et nombreux évents d’entreprise</p><p></p><p>Si l’issue est positive, tu auras 5 jours pour donner ta réponse. On sera ravi de t’accueillir parmi nous !</p><p></p><p>Envie d’en savoir plus sur notre culture, nos valeurs et la vie chez Vizzia ? Rendez-vous sur <a rel=""noopener noreferrer"" target=""_blank"" href=""https://vizzia.notion.site/Life-At-Vizzia-29345c4b899e806a95becaecdce97606?pvs=74"">la page Life at Vizzia</a></p><p></p><p>Prêt à nous rejoindre ?</p><p></p><p></p>",2025-12-17T00:00:34Z,,FULL_TIME,,,Welcome to the Jungle,https://www.welcometothejungle.com/fr/companies/vizzia/jobs/senior-data-scientist-computer-vision_paris,
